datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
0.938,2554.2,METERS,GHCND:USC00045091,33.81299,-116.64193,2019-06-22,2017-01-01,"LONG VALLEY 2, CA US"
0.948,1290.8,METERS,GHCND:USC00045100,35.3836,-118.4122,2019-06-22,2011-01-01,"LORAINE 5 NNE, CA US"
0.9928,146.3,METERS,GHCND:USC00045360,38.4916,-122.1241,2019-06-22,1970-03-01,"MARKLEY COVE, CA US"
0.9879,958.6,METERS,GHCND:USC00045860,34.0864,-116.5622,2019-06-22,2009-02-01,"MORONGO VALLEY NORTH, CA US"
0.9938,292.6,METERS,GHCND:USC00046174,38.0047,-120.4863,2019-06-22,1992-03-01,"NEW MELONES DAM HQ, CA US"
0.9738,444.4,METERS,GHCND:USC00046946,40.9869,-121.9772,2019-06-22,1945-01-01,"PIT RIVER PH 5, CA US"
0.8963,1042.4,METERS,GHCND:USC00047195,39.9366,-120.9475,2019-06-22,1895-04-01,"QUINCY, CA US"
0.9701,1088.1,METERS,GHCND:USC00047253,35.3692,-117.6525,2019-06-22,1937-09-01,"RANDSBURG, CA US"
0.8044,9.4,METERS,GHCND:USC00047339,37.4767,-122.2386,2019-06-22,1906-04-01,"REDWOOD CITY, CA US"
0.0631,542.5,METERS,GHCND:USC00047646,38.493,-122.5383,2019-06-22,1948-07-01,"SAINT HELENA 4 WSW, CA US"
0.9281,349.9,METERS,GHCND:USC00047933,35.3741,-120.6375,2019-06-22,1942-12-01,"SANTA MARGARITA BOOST, CA US"
0.527,661.1,METERS,GHCND:USC00048025,41.3011,-123.133,2019-06-22,1931-03-12,"SAWYERS BAR RANGER STATION, CA US"
0.988,327.7,METERS,GHCND:USC00048135,40.7141,-122.4161,2019-06-22,1943-01-01,"SHASTA DAM, CA US"
0.901,1516.4,METERS,GHCND:USC00048218,39.5833,-120.3705,2019-06-22,1909-11-01,"SIERRAVILLE RANGER STATION, CA US"
0.8847,510.5,METERS,GHCND:USC00048353,37.9672,-120.3872,2019-06-22,1903-12-01,"SONORA, CA US"
0.9885,1160.7,METERS,GHCND:USC00048606,39.563,-121.1077,2019-06-22,1948-11-01,"STRAWBERRY VALLEY, CA US"
0.6782,483.4,METERS,GHCND:USC00048713,38.3772,-120.8008,2019-06-22,1943-10-01,"SUTTER HILL CDF, CA US"
0.997,1924.8,METERS,GHCND:USC00048760,39.06,-120.1292,2019-06-22,2011-07-01,"TAHOMA, CA US"
0.9619,516.6,METERS,GHCND:USC00049035,35.7636,-117.3908,2019-06-22,1920-01-01,"TRONA, CA US"
0.0623,384.0,METERS,GHCND:USC00049273,38.6086,-123.018,2019-06-22,1948-07-01,"VENADO, CA US"
0.9168,92.4,METERS,GHCND:USC00049367,36.32833,-119.2997,2019-06-22,1895-02-01,"VISALIA, CA US"
0.6894,41.1,METERS,GHCND:USC00049742,38.5252,-121.9777,2019-06-22,1906-03-01,"WINTERS, CA US"
0.8908,800.1,METERS,GHCND:USC00049866,41.7036,-122.6408,2019-06-22,1893-02-01,"YREKA, CA US"
0.9803,1050.0,METERS,GHCND:USC00049884,34.2182,-116.4073,2019-06-22,2011-01-01,"YUCCA MESA, CA US"
1.0,990.3,METERS,GHCND:USC00049888,34.1294,-116.3879,2019-06-22,2011-01-01,"YUCCA VALLEY, CA US"
0.9796,2634.7,METERS,GHCND:USC00050105,37.3169,-104.9504,2019-06-22,1998-04-01,"AGUILAR 18 WSW, CO US"
0.9877,2298.2,METERS,GHCND:USC00050128,37.4702,-105.8569,2019-06-22,2005-09-01,"ALAMOSA 1 E, CO US"
0.9888,2718.8,METERS,GHCND:USC00050263,38.9933,-105.8919,2019-06-22,1961-06-01,"ANTERO RESERVOIR, CO US"
0.9749,2484.4,METERS,GHCND:USC00050754,38.5547,-107.6872,2019-06-22,2003-10-01,"BLACK CANYON OF THE GUNNISON, CO US"
0.9991,2120.5,METERS,GHCND:USC00050756,39.0294,-104.8018,2019-06-22,2010-04-01,"BLACK FOREST 6 WNW, CO US"
0.6573,1481.9,METERS,GHCND:USC00050945,40.63439,-104.32856,2019-06-22,1948-08-01,"BRIGGSDALE, CO US"
0.9092,2421.9,METERS,GHCND:USC00051071,38.8246,-106.1276,2019-06-22,1899-08-01,"BUENA VISTA 2 S, CO US"
0.7183,1554.8,METERS,GHCND:USC00051179,39.74062,-104.12742,2019-06-22,1893-01-01,"BYERS 5 ENE, CO US"
0.9872,3054.1,METERS,GHCND:USC00051186,39.6552,-105.7088,2019-06-22,1968-01-01,"CABIN CREEK, CO US"
0.9369,1251.2,METERS,GHCND:USC00051268,37.01029,-102.55367,2019-06-22,1954-04-08,"CAMPO 7 S, CO US"
0.956,1639.2,METERS,GHCND:USC00051294,38.4599,-105.2255,2019-06-22,1893-03-01,"CANON CITY, CO US"
0.9892,2097.0,METERS,GHCND:USC00051528,39.2202,-105.2783,2019-06-22,1902-08-01,"CHEESMAN, CO US"
0.5705,3457.7,METERS,GHCND:USC00051660,39.3671,-106.1898,2019-06-22,1893-01-01,"CLIMAX, CO US"
0.97,1762.0,METERS,GHCND:USC00051772,39.1013,-108.7338,2019-06-22,1940-03-01,"COLORADO NATIONAL MONUMENT, CO US"
0.8304,1879.7,METERS,GHCND:USC00051886,37.3444,-108.595,2019-06-22,1911-04-01,"CORTEZ, CO US"
0.975,2702.7,METERS,GHCND:USC00051959,38.8738,-106.9772,2019-06-22,1909-06-01,"CRESTED BUTTE, CO US"
0.8584,2763.0,METERS,GHCND:USC00052281,39.6261,-106.0353,2019-06-22,1893-01-01,"DILLON 1 E, CO US"
1.0,2784.0,METERS,GHCND:USC00052294,38.9608,-105.2158,2019-06-22,2011-05-18,"DIVIDE 4 NW, CO US"
0.9997,2381.1,METERS,GHCND:USC00052761,40.34875,-105.52,2019-06-22,2001-08-01,"ESTES PARK 3 SSE, CO US"
0.9708,2129.0,METERS,GHCND:USC00052790,39.638,-105.315,2019-06-22,1961-05-24,"EVERGREEN, CO US"
0.9225,1709.3,METERS,GHCND:USC00053258,39.2774,-103.4958,2019-06-22,1940-08-01,"GENOA, CO US"
0.5331,2596.9,METERS,GHCND:USC00053261,39.7052,-105.6996,2019-06-22,1893-01-01,"GEORGETOWN, CO US"
0.9975,1927.3,METERS,GHCND:USC00053307,38.9538,-109.0527,2019-06-22,1999-10-01,"GLADE PARK 17 W, CO US"
0.9705,2743.2,METERS,GHCND:USC00053446,40.5092,-106.0056,2019-06-22,2000-10-01,"GOULD 4 SE S F S P, CO US"
0.9918,2644.1,METERS,GHCND:USC00053530,39.4607,-105.6785,2019-06-22,1963-09-01,"GRANT, CO US"
0.9821,2494.2,METERS,GHCND:USC00053541,37.7332,-105.5119,2019-06-22,1950-09-01,"GREAT SAND DUNES NATIONAL PARK AND PRESERVE, CO US"
0.8841,1152.1,METERS,GHCND:USC00054082,40.5454,-102.3412,2019-06-22,1893-01-26,"HOLYOKE, CO US"
0.891,1208.5,METERS,GHCND:USC00054242,39.7033,-102.2939,2019-06-22,1941-08-01,"IDALIA, CO US"
0.9954,1995.8,METERS,GHCND:USC00054254,37.0855,-107.5333,2019-06-22,2001-01-01,"IGNACIO 6 ESE, CO US"
0.88,2188.5,METERS,GHCND:USC00054293,39.5728,-105.2193,2019-06-22,1978-05-01,"INTER CANYON, CO US"
0.5311,1303.0,METERS,GHCND:USC00054380,39.6552,-102.68043,2019-06-22,1948-08-01,"JOES, CO US"
0.986,1546.9,METERS,GHCND:USC00054444,38.7411,-103.5427,2019-06-22,1941-08-01,"KARVAL, CO US"
0.983,1702.9,METERS,GHCND:USC00054452,39.49,-105.0952,2019-06-22,1918-11-01,"KASSLER, CO US"
0.4635,1581.9,METERS,GHCND:USC00054538,37.4536,-103.322,2019-06-22,1948-08-02,"KIM 15 NNE, CO US"
0.9972,1602.3,METERS,GHCND:USC00054546,37.115,-103.2986,2019-06-22,1988-04-01,"KIM 10 SSE, CO US"
0.9693,1324.7,METERS,GHCND:USC00054606,38.8867,-102.7232,2019-06-22,1996-11-01,"KIT CARSON 9 NNE, CO US"
0.9699,1277.7,METERS,GHCND:USC00054724,37.9824,-103.5439,2019-06-22,1995-04-01,"LA JUNTA, CO US"
0.8663,2606.0,METERS,GHCND:USC00054742,38.9075,-105.4705,2019-06-22,1948-08-01,"LAKE GEORGE 8 SW, CO US"
0.9884,1719.1,METERS,GHCND:USC00054762,39.7488,-105.1205,2019-06-22,1962-07-28,"LAKEWOOD, CO US"
0.9785,1105.5,METERS,GHCND:USC00054770,38.0936,-102.6306,2019-06-22,1893-01-01,"LAMAR, CO US"
0.9881,1361.5,METERS,GHCND:USC00054945,40.51461,-102.99068,2019-06-22,1893-01-01,"LEROY 5 WSW, CO US"
0.9921,1478.6,METERS,GHCND:USC00055025,39.7555,-103.4986,2019-06-22,1988-12-01,"LINDON 5 WNW, CO US"
0.7849,1508.8,METERS,GHCND:USC00055116,40.16958,-105.0774,2019-06-22,1893-01-01,"LONGMONT 2 ESE, CO US"
0.8817,1548.4,METERS,GHCND:USC00055236,40.435,-105.085,2019-06-22,1989-09-01,"LOVELAND 2 N, CO US"
0.9588,2079.0,METERS,GHCND:USC00055733,39.0563,-104.8684,2019-06-22,2009-08-01,"MONUMENT 3 S, CO US"
0.9983,2019.9,METERS,GHCND:USC00055795,38.0491,-104.996,2019-06-22,2008-02-01,"BEULAH MPEC, CO US"
0.9928,1578.9,METERS,GHCND:USC00055934,40.9319,-103.8678,2019-06-22,1987-06-01,"NEW RAYMER 21 N, CO US"
0.9796,1648.1,METERS,GHCND:USC00055984,39.8988,-105.0133,2019-06-22,1984-09-01,"NORTHGLENN, CO US"
0.9925,2352.4,METERS,GHCND:USC00056205,38.0263,-107.6725,2019-06-22,2006-09-01,"OURAY NUMBER 2, CO US"
0.9969,1660.2,METERS,GHCND:USC00056320,38.3897,-108.9494,2019-06-22,2005-07-01,"PARADOX 2 N, CO US"
0.9838,1481.6,METERS,GHCND:USC00056765,38.25971,-104.71784,2019-06-22,1975-07-01,"PUEBLO RESERVOIR, CO US"
0.9886,1798.3,METERS,GHCND:USC00056816,39.8297,-105.2352,2019-06-22,1978-05-01,"RALSTON RESERVOIR, CO US"
0.9977,1667.0,METERS,GHCND:USC00057033,39.5572,-107.7261,2019-06-22,2009-10-01,"RIFLE 3 ENE, CO US"
0.9196,1864.5,METERS,GHCND:USC00057249,39.4286,-105.0702,2019-06-22,1995-08-01,"ROXBOROUGH ST PARK, CO US"
0.9045,1218.0,METERS,GHCND:USC00057515,40.8658,-102.51615,2019-06-22,1952-10-17,"SEDGWICK 5 S, CO US"
0.9818,1524.0,METERS,GHCND:USC00057560,39.5719,-103.2922,2019-06-22,1996-12-01,"SHAW 4 ENE, CO US"
0.8776,1826.4,METERS,GHCND:USC00057618,39.5703,-107.2267,2019-06-22,1910-01-01,"SHOSHONE, CO US"
0.9945,1780.0,METERS,GHCND:USC00058022,39.4344,-105.1208,2019-06-22,1984-12-01,"STRONTIA SPRINGS DAM, CO US"
0.9588,1197.3,METERS,GHCND:USC00058345,38.4702,-102.0829,2019-06-22,2015-11-19,"TOWNER, CO US"
0.9945,2338.7,METERS,GHCND:USC00058590,37.38333,-107.58333,2019-06-22,2017-12-29,"VALLECITO RESERVOIR, CO US"
0.9927,2138.2,METERS,GHCND:USC00058690,40.9656,-105.2186,2019-06-22,1995-12-01,"VIRGINIA DALE 7 ENE, CO US"
0.9645,1920.2,METERS,GHCND:USC00058781,37.6302,-104.7956,2019-06-22,1934-04-01,"WALSENBURG 1 NW, CO US"
0.6675,1212.5,METERS,GHCND:USC00058793,37.3822,-102.2986,2019-06-22,1940-12-01,"WALSH 1 W, CO US"
0.9939,2317.4,METERS,GHCND:USC00058860,37.4297,-106.0317,2019-06-22,2004-04-01,"WAVERLY 1 W, CO US"
0.9659,1645.3,METERS,GHCND:USC00058995,39.7749,-105.117,2019-06-22,1981-02-01,"WHEAT RIDGE 2, CO US"
0.9922,2322.0,METERS,GHCND:USC00059096,40.0375,-106.2038,2019-06-22,1982-06-01,"WILLIAMS FORK DAM, CO US"
0.9781,2772.2,METERS,GHCND:USC00059175,39.8898,-105.76206,2019-06-22,1942-03-01,"WINTER PARK, CO US"
0.9996,1333.2,METERS,GHCND:USC00059213,40.075,-103.5677,2019-06-22,1993-06-01,"WOODROW 6 NNE, CO US"
0.9145,1260.0,METERS,GHCND:USC00059295,40.12367,-102.72171,2019-06-22,1893-01-01,"YUMA, CO US"
0.7631,209.1,METERS,GHCND:USC00060227,41.8418,-73.0085,2019-06-22,1948-06-02,"BAKERSVILLE, CT US"
0.58,408.4,METERS,GHCND:USC00065445,41.9725,-73.2208,2019-06-22,1884-11-01,"NORFOLK 2 SW, CT US"
0.9612,6.1,METERS,GHCND:USC00065910,41.5269,-72.0642,2019-06-22,1956-08-01,"NORWICH PUB UTILITY PLANT, CT US"
0.9977,224.3,METERS,GHCND:USC00067958,41.9984,-72.2606,2019-06-22,2002-08-01,"STAFFORDVILLE, CT US"
0.8854,57.9,METERS,GHCND:USC00067970,41.1247,-73.5475,2019-06-22,1955-12-01,"STAMFORD 5 N, CT US"
0.9397,109.7,METERS,GHCND:USC00069388,41.9442,-71.9031,2019-06-22,1965-12-01,"WEST THOMPSON LAKE, CT US"
0.9423,9.1,METERS,GHCND:USC00080598,29.79556,-82.91778,2019-06-22,2000-03-01,"BELL 4 NW, FL US"
0.966,39.6,METERS,GHCND:USC00081544,30.7806,-85.5503,2019-06-22,1939-04-01,"CHIPLEY, FL US"
0.9911,39.6,METERS,GHCND:USC00081641,28.4558,-81.7234,2019-06-22,1948-07-01,"CLERMONT 9 S, FL US"
0.9423,12.8,METERS,GHCND:USC00082008,29.6333,-83.1053,2019-06-22,1948-07-01,"CROSS CITY 2 WNW, FL US"
0.9053,1.2,METERS,GHCND:USC00082046,24.74257,-80.98193,2019-06-22,2003-10-01,"CURRY HAMMOCK STATE PARK, FL US"
0.5883,8.8,METERS,GHCND:USC00082150,29.1966,-81.0084,2019-06-22,1923-02-01,"DAYTONA BEACH, FL US"
0.5851,0.9,METERS,GHCND:USC00082418,24.62787,-82.87362,2019-06-22,1950-07-01,"DRY TORTUGAS, US"
0.9084,14.9,METERS,GHCND:USC00082944,30.6669,-81.4525,2019-06-22,1892-01-01,"FERNANDINA BEACH, FL US"
0.9755,4.9,METERS,GHCND:USC00083163,26.1019,-80.2011,2019-06-22,1912-11-01,"FORT LAUDERDALE, FL US"
0.5173,1.2,METERS,GHCND:USC00083168,26.1408,-80.1061,2019-06-22,1952-04-01,"FORT LAUDERDALE BEACH, FL US"
0.9858,7.6,METERS,GHCND:USC00083207,27.4419,-80.3508,2019-06-22,1901-01-01,"FORT PIERCE, FL US"
0.9332,39.0,METERS,GHCND:USC00083470,30.2717,-82.1856,2019-06-22,1919-12-17,"GLEN ST MARY 1 W, FL US"
0.9978,3.0,METERS,GHCND:USC00083874,29.7652,-81.4697,2019-06-22,1978-01-01,"HASTINGS 4 NE, FL US"
0.9826,3.7,METERS,GHCND:USC00083909,25.8175,-80.2858,2019-06-22,1940-06-29,"HIALEAH, FL US"
0.9984,2.7,METERS,GHCND:USC00084050,26.0281,-80.1341,2019-06-22,2002-11-01,"HOLLYWOOD, FL US"
0.883,2.7,METERS,GHCND:USC00084095,25.5011,-80.55,2019-06-22,1990-06-01,"HOMESTEAD GEN AVIATION AIRPORT, FL US"
0.9896,44.8,METERS,GHCND:USC00084394,30.5228,-82.9447,2019-06-22,1950-04-01,"JASPER, FL US"
0.9965,1.5,METERS,GHCND:USC00084461,26.86,-80.0552,2019-06-22,2002-04-01,"JUNO BEACH, FL US"
0.9796,18.6,METERS,GHCND:USC00084500,27.8703,-81.0435,2019-06-22,2011-01-01,"KENANSVILLE, FL US"
0.9887,59.4,METERS,GHCND:USC00084731,30.1852,-82.5941,2019-06-22,1892-11-01,"LAKE CITY 2 E, FL US"
0.9968,20.7,METERS,GHCND:USC00085076,28.8728,-81.7844,2019-06-22,1958-12-01,"LISBON, FL US"
0.9998,3.0,METERS,GHCND:USC00085359,25.9491,-81.7138,2019-06-22,2002-06-01,"MARCO ISLAND, FL US"
0.9709,3.7,METERS,GHCND:USC00085603,28.0547,-80.5512,2019-06-22,2011-01-01,"MELBOURNE BEACH A1A, FL US"
0.9615,10.7,METERS,GHCND:USC00085612,28.1136,-80.654,2019-06-22,1937-07-21,"MELBOURNE WEATHER FORECAST OFFICE, FL US"
0.992,4.3,METERS,GHCND:USC00085667,25.7553,-80.3836,2019-06-22,1999-05-01,"MIAMI NWSFO, FL US"
0.3766,66.8,METERS,GHCND:USC00085880,30.4405,-83.9858,2019-06-22,2007-08-01,"MONTICELLO 10 SW, FL US"
0.9745,10.7,METERS,GHCND:USC00085895,26.84,-81.0872,2019-06-22,1918-04-01,"MOORE HAVEN LOCK 1, FL US"
0.9538,3.0,METERS,GHCND:USC00086092,27.28768,-80.22144,2019-06-22,2011-01-01,"NETTLES ISLAND, FL US"
0.9521,18.3,METERS,GHCND:USC00086240,30.5316,-86.4928,2019-06-22,1927-02-01,"NICEVILLE, FL US"
0.9906,3.0,METERS,GHCND:USC00086315,25.95,-80.2158,2019-06-22,2001-07-01,"NORTH MIAMI BEACH NUMBER 2, FL US"
0.8346,8.2,METERS,GHCND:USC00086761,27.91527,-80.64573,2019-06-22,2011-01-01,"PALM BAY, FL US"
0.977,1.5,METERS,GHCND:USC00086767,29.6319,-81.2061,2019-06-22,1999-10-01,"PALM COAST 6 NE, FL US"
0.7118,3.0,METERS,GHCND:USC00087020,25.5819,-80.4361,2019-06-22,1958-12-01,"PERRINE 4 W, FL US"
0.8314,27.4,METERS,GHCND:USC00087228,28.7991,-81.5373,2019-06-22,2005-11-01,"MOUNT PLYMOUTH 1 SSW, FL US"
0.9815,3.7,METERS,GHCND:USC00087304,27.0997,-80.2627,2019-06-22,2002-08-01,"PORT SALERNO 5 W, FL US"
0.9895,3.7,METERS,GHCND:USC00087982,28.8147,-81.2778,2019-06-22,1956-06-02,"SANFORD, FL US"
0.9851,12.8,METERS,GHCND:USC00088051,28.7299,-80.8795,2019-06-22,2011-01-01,"SCOTTSMOOR 2.5 SSW, FL US"
0.9776,6.1,METERS,GHCND:USC00088368,26.47,-80.6402,2019-06-22,2002-11-01,"SOUTH BAY 15 S, FL US"
0.9427,4.0,METERS,GHCND:USC00088620,27.1897,-80.2397,2019-06-22,1935-09-01,"STUART, FL US"
0.9618,16.8,METERS,GHCND:USC00088756,30.3961,-84.3555,2019-06-22,2003-01-01,"TALLAHASSEE AIRPORT, FL US"
0.9377,4.9,METERS,GHCND:USC00088942,28.6243,-80.817,2019-06-22,1901-01-18,"TITUSVILLE, FL US"
0.9725,10.1,METERS,GHCND:USC00089120,29.40807,-82.8188,2019-06-22,1956-06-20,"USHER TOWER, FL US"
0.9721,6.1,METERS,GHCND:USC00089219,27.6527,-80.403,2019-06-22,1965-05-01,"VERO BEACH 4 SE, FL US"
0.368,32.6,METERS,GHCND:USC00089795,30.7219,-84.8741,2019-06-22,1956-04-01,"WOODRUFF DAM, FL "
0.9584,291.4,METERS,GHCND:USC00090044,34.3407,-84.8347,2019-06-22,1986-10-01,"ADAIRSVILLE 5 SE, GA US"
0.8378,297.2,METERS,GHCND:USC00090181,34.165,-84.73,2019-06-22,1952-05-01,"ALLATOONA DAM 2, GA US"
0.9888,279.8,METERS,GHCND:USC00090236,34.4416,-83.5161,2019-06-22,1999-11-01,"ALTO 4 SE, GA US"
0.8244,121.0,METERS,GHCND:USC00090253,32.0306,-84.2461,2019-06-22,1876-05-01,"AMERICUS, GA US"
0.9941,54.9,METERS,GHCND:USC00091266,32.375,-81.6731,2019-06-22,1925-01-01,"BROOKLET 1 W, GA US"
0.7235,303.3,METERS,GHCND:USC00091640,33.5972,-85.0805,2019-06-22,1904-05-01,"CARROLLTON, GA US"
0.9857,216.4,METERS,GHCND:USC00091863,34.7582,-84.7642,2019-06-22,1979-03-01,"CHATSWORTH 2, GA US"
0.9827,477.6,METERS,GHCND:USC00092006,34.5859,-83.7658,2019-06-22,1943-04-01,"CLEVELAND, GA US"
0.9018,132.6,METERS,GHCND:USC00092159,32.5181,-84.9378,2019-06-22,1996-01-01,"COLUMBUS NUMBER 2, GA US"
0.9824,74.7,METERS,GHCND:USC00092361,31.8453,-83.9409,2019-06-22,1978-07-01,"CRISP CO POWER DAM, GA US"
0.7741,445.0,METERS,GHCND:USC00092475,34.5069,-84.0207,2019-06-22,1874-04-02,"DAHLONEGA 4 WSW, GA US"
0.9747,313.3,METERS,GHCND:USC00092485,33.9982,-84.751,2019-06-22,1947-02-01,"DALLAS 7 NE, GA US"
0.9728,237.7,METERS,GHCND:USC00092517,34.1175,-83.3044,2019-06-22,1998-03-01,"DANIELSVILLE, GA US"
0.9631,313.9,METERS,GHCND:USC00092753,33.9377,-84.2701,2019-06-22,2009-10-01,"DORAVILLE, GA US"
0.9219,356.6,METERS,GHCND:USC00093621,34.3006,-83.86,2019-06-22,1891-10-01,"GAINESVILLE, GA US"
0.8624,863.2,METERS,GHCND:USC00093675,34.9089,-83.4575,2019-06-22,2012-10-01,"GERMANY VALLEY, GA US"
0.9498,245.4,METERS,GHCND:USC00094133,34.35178,-82.93013,2019-06-22,1908-03-17,"HARTWELL, GA US"
0.9373,74.7,METERS,GHCND:USC00094170,32.2843,-83.4681,2019-06-22,1892-03-19,"HAWKINSVILLE, GA US"
0.0941,131.1,METERS,GHCND:USC00094623,33.32,-83.8436,2019-06-22,1948-08-01,"JACKSON DAM, GA US"
0.9727,446.5,METERS,GHCND:USC00094648,34.4758,-84.4461,2019-06-22,1937-06-01,"JASPER 1 NNW, GA US"
0.9391,283.5,METERS,GHCND:USC00094700,33.5312,-84.3545,2019-06-22,1940-06-10,"JONESBORO, GA US"
0.8891,94.8,METERS,GHCND:USC00094862,32.7127,-82.5415,2019-06-22,2004-08-01,"KITE, GA US"
0.7565,215.8,METERS,GHCND:USC00095666,33.47686,-84.03358,2019-06-22,1999-08-01,"MCDONOUGH 5 ENE, GA US"
0.8664,1055.8,METERS,GHCND:USC00096093,34.9047,-83.4127,2019-06-22,2002-09-01,"MOUNTAIN CITY 2 SW, GA US"
0.9301,20.7,METERS,GHCND:USC00096219,31.2738,-81.9197,2019-06-22,1956-09-01,"NAHUNTA 6 NE, GA US"
0.8833,242.3,METERS,GHCND:USC00096335,33.3996,-84.915,2019-06-22,1891-10-03,"NEWNAN 7 WNW, GA US"
0.952,208.8,METERS,GHCND:USC00097600,34.2413,-85.1584,2019-06-22,1893-01-01,"ROME, GA US"
0.5805,137.5,METERS,GHCND:USC00097777,32.9745,-82.8045,2019-06-22,1914-06-04,"SANDERSVILLE, GA US"
0.9821,484.9,METERS,GHCND:USC00097827,34.6646,-83.7342,2019-06-22,1999-05-01,"SAUTEE 3 W, GA US"
0.945,308.5,METERS,GHCND:USC00098740,34.5786,-83.3319,2019-06-22,1891-10-04,"TOCCOA, GA US"
0.9985,234.7,METERS,GHCND:USC00098842,34.71276,-83.35198,2019-06-22,2010-05-01,"TUGALO DAM, GA US"
0.1019,485.9,METERS,GHCND:USC00098935,34.7206,-83.7219,2019-06-22,1978-11-01,"UNICOI STATE PARK, GA US"
0.9184,189.0,METERS,GHCND:USC00099157,33.7264,-82.7059,2019-06-22,1892-04-01,"WASHINGTON, GA US"
0.9421,271.3,METERS,GHCND:USC00099486,33.9664,-83.2911,2019-06-22,1997-08-01,"WINTERVILLE, GA US"
0.9911,4.9,METERS,GHCND:USC00099502,30.9591,-81.7071,2019-06-22,1998-12-01,"WOODBINE, GA US"
0.9732,222.5,METERS,GHCND:USC00099506,32.9783,-84.5982,2019-06-22,1900-08-01,"WOODBURY, GA US"
0.9969,1817.8,METERS,GHCND:USC00100803,42.3352,-111.385,2019-06-22,1992-03-01,"BERN, ID US"
0.9027,1371.3,METERS,GHCND:USC00100915,43.19172,-112.34522,2019-06-22,1895-11-01,"BLACKFOOT FIRE DEPARTMENT, ID US"
0.7517,870.5,METERS,GHCND:USC00101024,43.5685,-116.2101,2019-06-22,2005-05-01,"BOISE NWS WEATHER FORECAST OFFICE, ID US"
0.8103,632.5,METERS,GHCND:USC00101079,48.6928,-116.3104,2019-06-22,1907-05-01,"BONNERS FERRY, ID US"
0.8734,1353.3,METERS,GHCND:USC00101636,43.9592,-115.8453,2019-06-22,1949-11-01,"CENTERVILLE ARBAUGH RANCH, ID US"
0.893,897.0,METERS,GHCND:USC00102187,44.7441,-116.4326,2019-06-22,1911-07-01,"COUNCIL, ID US"
0.9312,1749.6,METERS,GHCND:USC00102577,45.5697,-115.4527,2019-06-22,2008-07-01,"DIXIE NORTH, ID US"
0.9763,1776.4,METERS,GHCND:USC00104456,43.3455,-111.7847,2019-06-22,1955-11-10,"IDAHO FALLS 16 SE, ID US"
0.955,1795.3,METERS,GHCND:USC00104845,43.6841,-114.3602,2019-06-22,1973-05-01,"KETCHUM RANGER STATION, ID US"
0.9134,1400.6,METERS,GHCND:USC00105143,42.6194,-112.0066,2019-06-22,1999-05-01,"LAVA HOT SPRINGS, ID US"
0.9968,1809.0,METERS,GHCND:USC00105275,42.123,-111.3133,2019-06-22,1919-10-19,"LIFTON PUMPING STATION, ID US"
0.6786,1570.3,METERS,GHCND:USC00106250,42.0264,-115.3596,2019-06-22,1987-12-03,"MURPHY DESERT HOT SPRINGS, ID US"
0.9785,1474.9,METERS,GHCND:USC00107040,43.3086,-114.0668,2019-06-22,1958-04-22,"PICABO, ID US"
0.9665,548.3,METERS,GHCND:USC00107264,48.9994,-116.4991,2019-06-22,1892-07-01,"PORTHILL, ID US"
0.9014,841.2,METERS,GHCND:USC00107301,46.9603,-116.855,2019-06-22,1915-03-01,"POTLATCH 3 NNE, ID US"
0.9725,776.3,METERS,GHCND:USC00107357,47.6428,-115.9173,2019-06-22,2011-06-01,"PRICHARD 3 ESE, ID US"
0.9604,648.0,METERS,GHCND:USC00108137,48.2943,-116.5627,2019-06-22,1910-10-01,"SANDPOINT EXPERIMENTAL STATION, ID US"
0.9805,1645.0,METERS,GHCND:USC00108937,43.4372,-111.2791,2019-06-22,1960-07-08,"SWAN VALLEY, ID US"
0.9161,1880.6,METERS,GHCND:USC00109065,43.8563,-111.2769,2019-06-22,1950-04-01,"TETONIA EXPERIMENT STATION, ID US"
0.2199,1539.2,METERS,GHCND:USC00109950,44.9628,-115.496,2019-06-22,1926-01-01,"YELLOWPINE, ID US"
0.9923,222.5,METERS,GHCND:USC00110072,41.1977,-90.7447,2019-06-22,1901-01-01,"ALEDO, IL US"
0.5739,132.6,METERS,GHCND:USC00110137,38.86702,-90.14886,2019-06-22,1892-12-02,"ALTON MELVIN PRICE LOCK AND DAM, IL US"
0.8474,233.2,METERS,GHCND:USC00110140,41.1204,-90.1641,2019-06-22,2005-02-01,"ALTONA, IL US"
0.8721,204.2,METERS,GHCND:USC00110251,39.7103,-88.4885,2019-06-22,2009-08-01,"ARTHUR 1 W, IL US"
0.798,181.1,METERS,GHCND:USC00110306,39.9275,-89.7964,2019-06-22,2000-01-01,"ATHENS 4 SW, IL US"
0.3974,207.3,METERS,GHCND:USC00110330,40.2333,-90.9471,2019-06-22,1948-07-01,"AUGUSTA, IL US"
0.969,201.2,METERS,GHCND:USC00110338,41.78038,-88.30925,2019-06-22,1893-01-01,"AURORA, IL US"
0.9494,193.5,METERS,GHCND:USC00110356,40.6632,-90.4447,2019-06-22,1950-11-01,"AVON, IL US"
0.9131,266.7,METERS,GHCND:USC00110442,42.1153,-88.1639,2019-06-22,1962-11-01,"BARRINGTON 3 SW, IL US"
0.9394,185.3,METERS,GHCND:USC00110500,39.18122,-88.78266,2019-06-22,1974-09-01,"BEECHER CITY, IL US"
