title,category,read_year,link,trueEnjoy,grRating,ridge_full_enjoy,rf_enjoy,gbm_enjoy,heuristic_sum
"Charon: A Dragon at the Gate (The Four Lords of the Diamond, #3)",General Reading,2012,https://www.goodreads.com/review/show/370133857?utm_medium=api&utm_source=rss,3,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"Medusa: A Tiger by the Tail (The Four Lords of the Diamond, #4)",General Reading,2012,https://www.goodreads.com/review/show/370133824?utm_medium=api&utm_source=rss,3,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
"Lords of the Middle Dark (Rings of the Master, #1)",General Reading,2012,https://www.goodreads.com/review/show/370133697?utm_medium=api&utm_source=rss,4,3.82,3.3332417477303022,3.157021060768792,2.621145477958113,3.82
"Pirates of the Thunder (Rings of the Master, #2)",General Reading,2012,https://www.goodreads.com/review/show/370133682?utm_medium=api&utm_source=rss,3,3.87,3.380570279347148,3.1916184602363327,2.621145477958113,3.87
"The Run to Chaos Keep (Quintara Marathon, #2)",General Reading,2012,https://www.goodreads.com/review/show/370133565?utm_medium=api&utm_source=rss,1,3.7,3.219653271849872,3.1058996741370155,2.6920097982944986,3.7
"Echoes of the Well of Souls (Watchers at the Well, #1)",General Reading,2012,https://www.goodreads.com/review/show/370133531?utm_medium=api&utm_source=rss,3,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"Shadow of the Well of Souls (Watchers at the Well, #2)",General Reading,2012,https://www.goodreads.com/review/show/370133510?utm_medium=api&utm_source=rss,3,3.84,3.3521731603770406,3.1840477112016923,2.621145477958113,3.84
"Watchers At The Well",General Reading,2012,https://www.goodreads.com/review/show/370133480?utm_medium=api&utm_source=rss,3,4.15,3.645610056401488,3.2800756050654156,2.6440748476244127,4.15
"Ghost of the Well of Souls (Saga of the Well World, #7)",General Reading,2012,https://www.goodreads.com/review/show/370133402?utm_medium=api&utm_source=rss,2,3.82,3.3332417477303022,3.157021060768792,2.621145477958113,3.82
"Exiles at the Well of Souls (Saga of the Well World, #2)",General Reading,2012,https://www.goodreads.com/review/show/370133233?utm_medium=api&utm_source=rss,3,3.96,3.4657616362574717,3.1368509099167032,2.5386562938085575,3.96
"Midnight at the Well of Souls (Saga of the Well World, #1)",General Reading,2012,https://www.goodreads.com/review/show/370133207?utm_medium=api&utm_source=rss,3,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
"The Varieties of Religious Experience",General Reading,2012,https://www.goodreads.com/review/show/370132699?utm_medium=api&utm_source=rss,4,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Sense and Goodness Without God: A Defense of Metaphysical Naturalism",General Reading,2012,https://www.goodreads.com/review/show/370132352?utm_medium=api&utm_source=rss,3,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Why I Am Not a Christian: Four Conclusive Reasons to Reject the Faith",General Reading,2012,https://www.goodreads.com/review/show/370132319?utm_medium=api&utm_source=rss,3,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"Not the Impossible Faith",General Reading,2012,https://www.goodreads.com/review/show/370132256?utm_medium=api&utm_source=rss,4,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"Everything is Obvious: Once You Know the Answer",General Reading,2012,https://www.goodreads.com/review/show/370132071?utm_medium=api&utm_source=rss,3,3.82,3.3332417477303022,3.157021060768792,2.621145477958113,3.82
"Exploring the World of Lucid Dreaming",General Reading,2012,https://www.goodreads.com/review/show/370130677?utm_medium=api&utm_source=rss,4,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Race, Evolution, and Behavior: A Life History Perspective",General Reading,2012,https://www.goodreads.com/review/show/370130572?utm_medium=api&utm_source=rss,4,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Foreign Babes in Beijing: Behind the Scenes of a New China",General Reading,2012,https://www.goodreads.com/review/show/370128194?utm_medium=api&utm_source=rss,3,3.5,3.0303391453824866,2.9449681630854956,2.6652901079298643,3.5
"Willpower: Rediscovering the Greatest Human Strength",General Reading,2012,https://www.goodreads.com/review/show/370128105?utm_medium=api&utm_source=rss,5,3.94,3.4468302236107324,3.167391229562459,2.645010657526909,3.94
"The Singers of Time",General Reading,2012,https://www.goodreads.com/review/show/370127781?utm_medium=api&utm_source=rss,3,3.47,3.001942026412379,2.9320672931221257,2.6652901079298643,3.47
"Norstrilia",General Reading,2012,https://www.goodreads.com/review/show/370127248?utm_medium=api&utm_source=rss,3,4.02,3.522555874197687,3.130877929761123,2.57426083774174,4.02
"Beelzebub's Tales to His Grandson",General Reading,2012,https://www.goodreads.com/review/show/370126922?utm_medium=api&utm_source=rss,2,4.2,3.692938588018333,3.38316215536463,2.895634800768575,4.2
"Heechee Rendezvous (Heechee Saga, #3)",General Reading,2012,https://www.goodreads.com/review/show/370123885?utm_medium=api&utm_source=rss,3,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"3001: The Final Odyssey",General Reading,2012,https://www.goodreads.com/review/show/370123681?utm_medium=api&utm_source=rss,3,3.58,3.10606479596944,3.0862237927425444,2.8817425997587325,3.58
"Rendezvous with Rama (Rama, #1)",General Reading,2012,https://www.goodreads.com/review/show/370123635?utm_medium=api&utm_source=rss,3,4.12,3.6172129374313795,3.2779417955487715,2.7622671254511912,4.12
"Artemis Fowl (Artemis Fowl, #1)",General Reading,2012,https://www.goodreads.com/review/show/370122694?utm_medium=api&utm_source=rss,3,3.87,3.380570279347148,3.1916184602363327,2.621145477958113,3.87
"The Handmaid’s Tale (The Handmaid's Tale, #1)",General Reading,2012,https://www.goodreads.com/review/show/370122517?utm_medium=api&utm_source=rss,2,4.15,3.645610056401488,3.2800756050654156,2.6440748476244127,4.15
"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",General Reading,2012,https://www.goodreads.com/review/show/370122484?utm_medium=api&utm_source=rss,4,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",General Reading,2012,https://www.goodreads.com/review/show/370122291?utm_medium=api&utm_source=rss,3,4.05,3.5509529931677943,3.152219098660406,2.57426083774174,4.05
"The Three Musketeers",General Reading,2012,https://www.goodreads.com/review/show/370121863?utm_medium=api&utm_source=rss,4,4.09,3.588815818461272,3.301044940592961,2.7622671254511912,4.09
"Sisterhood of Dune (Schools of Dune, #1)",General Reading,2012,https://www.goodreads.com/review/show/370120877?utm_medium=api&utm_source=rss,1,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"The Tombs of Atuan (Earthsea Cycle, #2)",General Reading,2012,https://www.goodreads.com/review/show/370120203?utm_medium=api&utm_source=rss,4,4.13,3.6266786437547487,3.2504111143680525,2.5515307663290194,4.13
"Tehanu (Earthsea Cycle, #4)",General Reading,2012,https://www.goodreads.com/review/show/370120126?utm_medium=api&utm_source=rss,4,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Tales from Earthsea (Earthsea Cycle, #5)",General Reading,2012,https://www.goodreads.com/review/show/370120103?utm_medium=api&utm_source=rss,4,3.97,3.475227342580841,3.134045811789025,2.5386562938085575,3.97
"The Other Wind (Earthsea Cycle, #6)",General Reading,2012,https://www.goodreads.com/review/show/370120074?utm_medium=api&utm_source=rss,3,4.17,3.6645414690482254,3.2943931354785496,2.6440748476244127,4.17
"Fables, Vol. 17: Inherit the Wind",General Reading,2012,https://www.goodreads.com/review/show/370119899?utm_medium=api&utm_source=rss,3,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"Jack of Fables, Vol. 9: The End",General Reading,2012,https://www.goodreads.com/review/show/370119864?utm_medium=api&utm_source=rss,2,3.07,2.623313773477609,2.8606176201027456,2.6652901079298643,3.07
"Jack of Fables, Vol. 8: The Fulminate Blade",General Reading,2012,https://www.goodreads.com/review/show/370119833?utm_medium=api&utm_source=rss,2,3.36,2.897819256855317,2.85243458438846,2.6652901079298643,3.36
"Jack of Fables, Vol. 7: The New Adventures of Jack and Jack",General Reading,2012,https://www.goodreads.com/review/show/370119800?utm_medium=api&utm_source=rss,2,3.42,2.9546134947955323,2.847226251055127,2.6652901079298643,3.42
"Jack of Fables, Vol. 6: The Big Book of War",General Reading,2012,https://www.goodreads.com/review/show/370119766?utm_medium=api&utm_source=rss,2,3.52,3.049270558029225,2.9492579358127684,2.6652901079298643,3.52
"Jack of Fables, Vol. 5: Turning Pages",General Reading,2012,https://www.goodreads.com/review/show/370119742?utm_medium=api&utm_source=rss,2,3.46,2.99247632008901,2.84880958438846,2.6652901079298643,3.46
"Jack of Fables, Vol. 4: Americana",General Reading,2012,https://www.goodreads.com/review/show/370119708?utm_medium=api&utm_source=rss,2,3.49,3.0208734390591174,2.9449681630854956,2.6652901079298643,3.49
"Fables, Vol. 16: Super Team",General Reading,2012,https://www.goodreads.com/review/show/370119666?utm_medium=api&utm_source=rss,3,3.82,3.3332417477303022,3.157021060768792,2.621145477958113,3.82
"Jack of Fables, Vol. 3: The Bad Prince",General Reading,2012,https://www.goodreads.com/review/show/370119634?utm_medium=api&utm_source=rss,2,3.53,3.058736264352594,2.9492579358127684,2.6652901079298643,3.53
"Jack of Fables, Vol. 2: Jack of Hearts",General Reading,2012,https://www.goodreads.com/review/show/370119594?utm_medium=api&utm_source=rss,2,3.53,3.058736264352594,2.9492579358127684,2.6652901079298643,3.53
"Jack of Fables, Vol. 1: The (Nearly) Great Escape",General Reading,2012,https://www.goodreads.com/review/show/370119555?utm_medium=api&utm_source=rss,2,3.6,3.1249962086161793,3.091631454525206,2.8817425997587325,3.6
"Fables, Vol. 13: The Great Fables Crossover",General Reading,2012,https://www.goodreads.com/review/show/370119540?utm_medium=api&utm_source=rss,3,3.44,2.9735449074422706,2.847226251055127,2.6652901079298643,3.44
"Fables, Vol. 14: Witches",General Reading,2012,https://www.goodreads.com/review/show/370119520?utm_medium=api&utm_source=rss,3,4.13,3.6266786437547487,3.2504111143680525,2.5515307663290194,4.13
"Fables, Vol. 15: Rose Red",General Reading,2012,https://www.goodreads.com/review/show/370119494?utm_medium=api&utm_source=rss,3,4.23,3.7213357069884414,3.432424911847278,2.9275548225167403,4.23
"Fables, Vol. 12: The Dark Ages",General Reading,2012,https://www.goodreads.com/review/show/370119467?utm_medium=api&utm_source=rss,3,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Fables, Vol. 11: War and Pieces",General Reading,2012,https://www.goodreads.com/review/show/370119450?utm_medium=api&utm_source=rss,3,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"Fables, Vol. 9: Sons of Empire",General Reading,2012,https://www.goodreads.com/review/show/370119407?utm_medium=api&utm_source=rss,4,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"Fables, Vol. 10: The Good Prince",General Reading,2012,https://www.goodreads.com/review/show/370119406?utm_medium=api&utm_source=rss,4,4.37,3.85385559551561,3.4821218681820705,2.954018112679327,4.37
"Fables, Vol. 7: Arabian Nights (and Days)",General Reading,2012,https://www.goodreads.com/review/show/370119408?utm_medium=api&utm_source=rss,4,4.09,3.588815818461272,3.301044940592961,2.7622671254511912,4.09
"Fables, Vol. 8: Wolves",General Reading,2012,https://www.goodreads.com/review/show/370119319?utm_medium=api&utm_source=rss,3,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"Fables, Vol. 5: The Mean Seasons",General Reading,2012,https://www.goodreads.com/review/show/370119309?utm_medium=api&utm_source=rss,4,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"Fables, Vol. 3: Storybook Love",General Reading,2012,https://www.goodreads.com/review/show/370119270?utm_medium=api&utm_source=rss,3,4.13,3.6266786437547487,3.2504111143680525,2.5515307663290194,4.13
"Fables, Vol. 6: Homelands",General Reading,2012,https://www.goodreads.com/review/show/370119240?utm_medium=api&utm_source=rss,4,4.29,3.7781299449286565,3.4945954908361223,3.0740397452633794,4.29
"Fables, Vol. 2: Animal Farm",General Reading,2012,https://www.goodreads.com/review/show/370119193?utm_medium=api&utm_source=rss,4,4.11,3.6077472311080103,3.290748344706648,2.7622671254511912,4.11
"Fables, Vol. 4: March of the Wooden Soldiers",General Reading,2012,https://www.goodreads.com/review/show/370119163?utm_medium=api&utm_source=rss,4,4.29,3.7781299449286565,3.4945954908361223,3.0740397452633794,4.29
"Fables, Vol. 1: Legends in Exile",General Reading,2012,https://www.goodreads.com/review/show/370119141?utm_medium=api&utm_source=rss,4,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"History of the Peloponnesian War",General Reading,2012,https://www.goodreads.com/review/show/370115987?utm_medium=api&utm_source=rss,3,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
"Vitality, Energy, Spirit: A Taoist Sourcebook (Shambhala Dragon Editions)",General Reading,2012,https://www.goodreads.com/review/show/370114838?utm_medium=api&utm_source=rss,3,4.15,3.645610056401488,3.2800756050654156,2.6440748476244127,4.15
"Titus Groan (Gormenghast, #1)",General Reading,2012,https://www.goodreads.com/review/show/370114426?utm_medium=api&utm_source=rss,4,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
"Gormenghast (Gormenghast, #2)",General Reading,2012,https://www.goodreads.com/review/show/370114352?utm_medium=api&utm_source=rss,5,4.08,3.5793501121379028,3.2941670084941954,2.7622671254511912,4.08
"Titus Alone (Gormenghast, #3)",General Reading,2012,https://www.goodreads.com/review/show/370113836?utm_medium=api&utm_source=rss,1,3.45,2.9830106137656407,2.847226251055127,2.6652901079298643,3.45
"Kick-Ass",General Reading,2012,https://www.goodreads.com/review/show/370112097?utm_medium=api&utm_source=rss,4,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"Angels & Demons (Robert Langdon, #1)",General Reading,2012,https://www.goodreads.com/review/show/370110220?utm_medium=api&utm_source=rss,1,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
"Madame Bovary",General Reading,2012,https://www.goodreads.com/review/show/370107896?utm_medium=api&utm_source=rss,2,3.71,3.2291189781732403,3.1180525219192736,2.6920097982944986,3.71
"The Morning of the Magicians",General Reading,2012,https://www.goodreads.com/review/show/370107828?utm_medium=api&utm_source=rss,4,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"The Lost World (Professor Challenger, #1)",General Reading,2012,https://www.goodreads.com/review/show/370106759?utm_medium=api&utm_source=rss,4,3.92,3.427898810963994,3.16665920115171,2.621145477958113,3.92
"Count Belisarius",General Reading,2012,https://www.goodreads.com/review/show/370105020?utm_medium=api&utm_source=rss,4,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"Breaking Open the Head: A Psychedelic Journey into the Heart of Contemporary Shamanism",General Reading,2012,https://www.goodreads.com/review/show/370104362?utm_medium=api&utm_source=rss,3,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"Human Accomplishment: The Pursuit of Excellence in the Arts and Sciences, 800 B.C. to 1950",General Reading,2012,https://www.goodreads.com/review/show/370104290?utm_medium=api&utm_source=rss,5,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"The Philosophical Baby: What Children's Minds Tell Us About Truth, Love, and the Meaning of Life",General Reading,2012,https://www.goodreads.com/review/show/370103849?utm_medium=api&utm_source=rss,4,3.75,3.266981803466718,3.143957952431198,2.9420243767299623,3.75
"Tomorrow's Eve",General Reading,2012,https://www.goodreads.com/review/show/370103491?utm_medium=api&utm_source=rss,3,3.22,2.7652993683281477,2.8606176201027456,2.6652901079298643,3.22
